region,date,type,median,lower_90,upper_90,lower_50,upper_50
East Midlands,2020-05-15,estimate,19,5,31,11,21
East Midlands,2020-05-16,estimate,23,7,38,15,27
East Midlands,2020-05-17,estimate,21,6,36,11,23
East Midlands,2020-05-18,estimate,22,6,37,12,24
East Midlands,2020-05-19,estimate,22,8,38,13,25
East Midlands,2020-05-20,estimate,20,6,33,12,22
East Midlands,2020-05-21,estimate,24,9,40,13,26
East Midlands,2020-05-22,estimate,17,4,29,10,19
East Midlands,2020-05-23,estimate,19,6,34,12,22
East Midlands,2020-05-24,estimate,18,5,31,10,20
East Midlands,2020-05-25,estimate,19,7,33,10,20
East Midlands,2020-05-26,estimate,19,6,31,11,21
East Midlands,2020-05-27,estimate,17,5,28,9,18
East Midlands,2020-05-28,estimate,19,6,33,12,22
East Midlands,2020-05-29,estimate,14,4,24,7,15
East Midlands,2020-05-30,estimate,16,5,28,9,18
East Midlands,2020-05-31,estimate,15,4,26,9,17
East Midlands,2020-06-01,estimate,15,5,27,10,18
East Midlands,2020-06-02,estimate,16,5,27,10,18
East Midlands,2020-06-03,estimate,14,3,23,8,15
East Midlands,2020-06-04,estimate,16,5,27,8,17
East Midlands,2020-06-05,estimate,11,2,19,7,13
East Midlands,2020-06-06,estimate,13,3,22,7,14
East Midlands,2020-06-07,estimate,12,3,21,6,13
East Midlands,2020-06-08,estimate,12,3,21,6,13
East Midlands,2020-06-09,estimate,12,3,21,6,13
East Midlands,2020-06-10,estimate,11,2,19,6,12
East Midlands,2020-06-11,estimate,13,4,22,8,15
East Midlands,2020-06-12,estimate,9,2,16,5,10
East Midlands,2020-06-13,estimate,10,3,18,5,11
East Midlands,2020-06-14,estimate,10,3,17,6,11
East Midlands,2020-06-15,estimate,9,2,17,4,10
East Midlands,2020-06-16,estimate,9,2,17,5,10
East Midlands,2020-06-17,estimate,8,2,15,4,9
East Midlands,2020-06-18,estimate,9,2,17,4,10
East Midlands,2020-06-19,estimate,7,2,13,3,7
East Midlands,2020-06-20,estimate,7,1,13,3,8
East Midlands,2020-06-21,estimate,7,1,13,4,8
East Midlands,2020-06-22,estimate,7,2,13,3,7
East Midlands,2020-06-23,estimate,7,1,13,4,8
East Midlands,2020-06-24,estimate,6,1,11,2,6
East Midlands,2020-06-25,estimate,7,1,12,3,7
East Midlands,2020-06-26,estimate,5,1,9,2,5
East Midlands,2020-06-27,estimate,5,1,10,1,5
East Midlands,2020-06-28,estimate,5,1,9,2,5
East Midlands,2020-06-29,estimate,5,1,10,3,6
East Midlands,2020-06-30,estimate,5,0,9,2,5
East Midlands,2020-07-01,estimate,4,1,8,1,4
East Midlands,2020-07-02,estimate,5,0,9,2,5
East Midlands,2020-07-03,estimate,3,0,7,0,3
East Midlands,2020-07-04,estimate,4,0,8,1,4
East Midlands,2020-07-05,estimate,3,0,7,2,4
East Midlands,2020-07-06,estimate,3,0,7,0,3
East Midlands,2020-07-07,estimate,3,0,7,2,4
East Midlands,2020-07-08,estimate,3,0,6,1,3
East Midlands,2020-07-09,estimate,3,0,7,2,4
East Midlands,2020-07-10,estimate,2,0,5,0,2
East Midlands,2020-07-11,estimate,3,0,6,1,3
East Midlands,2020-07-12,estimate,2,0,5,0,2
East Midlands,2020-07-13,estimate,2,0,5,0,2
East Midlands,2020-07-14,estimate,2,0,5,0,2
East Midlands,2020-07-15,estimate,2,0,4,0,2
East Midlands,2020-07-16,estimate,2,0,5,0,2
East Midlands,2020-07-17,estimate,2,0,4,1,2
East Midlands,2020-07-18,estimate,2,0,4,1,2
East Midlands,2020-07-19,estimate,2,0,4,1,2
East Midlands,2020-07-20,estimate,2,0,4,1,2
East Midlands,2020-07-21,estimate,2,0,4,1,2
East Midlands,2020-07-22,estimate,1,0,3,0,1
East Midlands,2020-07-23,estimate,2,0,4,1,2
East Midlands,2020-07-24,estimate,1,0,3,0,1
East Midlands,2020-07-25,estimate,1,0,3,0,1
East Midlands,2020-07-26,estimate,1,0,3,0,1
East Midlands,2020-07-27,estimate,1,0,3,0,1
East Midlands,2020-07-28,estimate,1,0,3,0,1
East Midlands,2020-07-29,estimate,1,0,3,0,1
East Midlands,2020-07-30,estimate,1,0,3,0,1
East Midlands,2020-07-31,estimate,1,0,2,0,1
East Midlands,2020-08-01,estimate,1,0,2,0,1
East Midlands,2020-08-02,estimate,1,0,2,0,1
East Midlands,2020-08-03,estimate based on partial data,1,0,2,0,1
East Midlands,2020-08-04,estimate based on partial data,1,0,2,0,1
East Midlands,2020-08-05,estimate based on partial data,1,0,2,0,1
East Midlands,2020-08-06,estimate based on partial data,1,0,2,0,1
East Midlands,2020-08-07,estimate based on partial data,0,0,2,0,0
East Midlands,2020-08-08,estimate based on partial data,0,0,2,0,0
East Midlands,2020-08-09,estimate based on partial data,0,0,2,0,0
East Midlands,2020-08-10,estimate based on partial data,0,0,2,0,0
East Midlands,2020-08-11,estimate based on partial data,0,0,2,0,0
East Midlands,2020-08-12,estimate based on partial data,0,0,2,0,0
East Midlands,2020-08-13,estimate based on partial data,0,0,2,0,0
East Midlands,2020-08-14,estimate based on partial data,0,0,1,0,0
East Midlands,2020-08-15,estimate based on partial data,0,0,1,0,0
East Midlands,2020-08-16,estimate based on partial data,0,0,1,0,0
East Midlands,2020-08-17,estimate based on partial data,0,0,1,0,0
East Midlands,2020-08-18,estimate based on partial data,0,0,1,0,0
East Midlands,2020-08-19,estimate based on partial data,0,0,1,0,0
East Midlands,2020-08-20,estimate based on partial data,0,0,1,0,0
East of England,2020-05-15,estimate,33,11,53,19,36
East of England,2020-05-16,estimate,28,12,49,16,31
East of England,2020-05-17,estimate,27,11,47,19,33
East of England,2020-05-18,estimate,28,12,49,16,31
East of England,2020-05-19,estimate,26,9,44,14,28
East of England,2020-05-20,estimate,26,11,46,14,28
East of England,2020-05-21,estimate,23,7,38,13,25
East of England,2020-05-22,estimate,26,9,44,17,30
East of England,2020-05-23,estimate,22,7,38,13,25
East of England,2020-05-24,estimate,21,7,36,10,22
East of England,2020-05-25,estimate,22,7,37,11,23
East of England,2020-05-26,estimate,20,7,35,10,21
